datetime,cityid,spend_all,spend_inperson,bg_posts,new_case_rate,new_vaccine_rate,gps_away_from_home,emp_incq1
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.148
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.148
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-15,22,-0.0844,-0.341,,243.0,,-0.122,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.148
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.148
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.148
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.148
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-16,22,-0.0791,-0.342,,243.0,,-0.119,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.148
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.148
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.148
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.148
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-17,22,-0.0778,-0.334,,249.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.148
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.148
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.148
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.148
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-18,22,-0.0581,-0.313,,208.0,,-0.121,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.148
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.148
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.148
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.148
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-19,22,-0.0823,-0.31,,203.0,,-0.123,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.148
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.148
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.148
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.148
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-20,22,-0.0715,-0.313,,200.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.148
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.148
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.148
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.148
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-21,22,-0.0599,-0.311,,184.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.148
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.148
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.148
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.148
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-22,22,-0.0614,-0.295,,147.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.148
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.148
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.148
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.148
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-23,22,-0.0679,-0.294,,125.0,,-0.124,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.148
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.148
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.148
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.148
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-24,22,-0.0807,-0.324,,127.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.148
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.148
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.148
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.148
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-25,22,-0.0987,-0.333,,112.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.148
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.148
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.148
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.148
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-26,22,-0.0805,-0.326,,100.0,,-0.122,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.148
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.148
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.148
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.148
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-27,22,-0.0659,-0.314,,103.0,,-0.121,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.148
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.148
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.148
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.148
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-28,22,-0.0626,-0.292,,107.0,,-0.12,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.148
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.148
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.148
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.148
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-29,22,-0.0618,-0.296,,107.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.148
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.148
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.148
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.148
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-30,22,-0.0799,-0.297,,114.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.148
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.148
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.148
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.148
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-08-31,22,-0.0764,-0.274,,108.0,,-0.117,-0.149
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.164
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.161
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.164
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.161
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.164
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.161
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.164
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.161
2020-09-01,22,-0.0615,-0.264,,109.0,,-0.116,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.164
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.161
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.164
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.161
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.164
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.161
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.164
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.161
2020-09-02,22,-0.0677,-0.249,,102.0,,-0.114,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.164
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.161
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.164
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.161
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.164
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.161
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.164
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.161
2020-09-03,22,-0.0729,-0.25,,90.7,,-0.113,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.164
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.161
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.164
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.161
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.164
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.161
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.164
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.161
2020-09-04,22,-0.0815,-0.261,,73.2,,-0.111,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.164
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.161
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.164
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.161
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.164
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.161
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.164
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.161
2020-09-05,22,-0.0706,-0.25,,86.0,,-0.109,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.164
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.161
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.164
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.161
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.164
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.161
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.164
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.161
2020-09-06,22,-0.0508,-0.226,,70.2,,-0.103,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.164
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.161
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.164
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.161
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.164
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.161
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.164
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.161
2020-09-07,22,-0.0583,-0.219,,75.4,,-0.113,-0.157
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.157
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.164
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.161
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.157
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.157
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.164
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.161
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.157
2020-09-08,22,-0.0678,-0.249,,77.2,,-0.103,-0.157
